FOLIO;FECHA;CODIGO_PREDIO;NOMBRE_PREDIO;EQUIPO;UNIDAD_OPERATIVA;INTERVENCION;HORA_INICIO;HORA_TERMINO;TIEMPO_EFECTIVO;HORAS_COLACION;NUMERO_CICLOS;NUMERO_PERSONAS;RUT_EMPRESA;NOMBRE_EMPRESA;NUMERO_ACTA;SECUENCIA;RUT_CALIBRADOR;NOMBRE_CALIBRADOR;DIAMETRO;CODIGO_PRODUCTO;FACTOR_CORTEZA;ESPECIE;TROZOS;CODIGO_DESTINO;LARGO;LARGO_REAL;M3SSC;M3SSC_CABEZAL;STOCK;TIEMPOS_MUERTOS;TOTAL_HR_TMP_MUERTOS;TIPO_NOC;ESTADO_MADERA;FECHA_REGISTRO;FECHA_CORTE;ID_DETALLE_NOC;OBSERVACION;TIPO_EQUIPO;BIOMASA;PRODUCTO;NOMBRE_DESTINO;TEMPORADA;COMPLETA;ZONA_FORESTAL_PREDIO;ZONA_FORESTAL_MOVIL;ZONA_COSECHA;FSC_PRODUCCION;CERTFOR_PRODUCCION
826234;04-05-2026;11734;COIHUECO Y OTROS (BB);TEA02;COSECHA;COSECHA;11:00;23:00;10:30;1:00;33;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077558;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;29;N051;2,6;2,65;9,889;0;9;42-Descanso/Pausa programada-0.5;30;P;Quemada;05-05-2026 01:51:29;04-05-2026;0;;FORWINCH;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826234;04-05-2026;11734;COIHUECO Y OTROS (BB);TEA02;COSECHA;COSECHA;11:00;23:00;10:30;1:00;33;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077558;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265RRCCAL1;CC;PIRA;79;N051;2,6;2,65;27,176;0;27;42-Descanso/Pausa programada-0.5;30;P;Fresca;05-05-2026 01:51:29;04-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826234;04-05-2026;11734;COIHUECO Y OTROS (BB);TEA02;COSECHA;COSECHA;11:00;23:00;10:30;1:00;33;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077558;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;;N011;3,5;3,5;6,867588;0;15;42-Descanso/Pausa programada-0.5;30;P;Fresca;05-05-2026 01:51:29;04-05-2026;0;;FORWINCH;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826234;04-05-2026;11734;COIHUECO Y OTROS (BB);TEA02;COSECHA;COSECHA;11:00;23:00;10:30;1:00;33;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077558;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;172;N051;3,65;3,75;39,044;0;39;42-Descanso/Pausa programada-0.5;30;P;Quemada;05-05-2026 01:51:29;04-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826234;04-05-2026;11734;COIHUECO Y OTROS (BB);TEA02;COSECHA;COSECHA;11:00;23:00;10:30;1:00;33;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077558;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375RRCCAL1;CC;PIRA;10;N051;3,65;3,75;2,27;0;15;42-Descanso/Pausa programada-0.5;30;P;Fresca;05-05-2026 01:51:29;04-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826234;04-05-2026;11734;COIHUECO Y OTROS (BB);TEA02;COSECHA;COSECHA;11:00;23:00;10:30;1:00;33;300;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2077558;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;;N048;4;4;37,94237;0;25;42-Descanso/Pausa programada-0.5;30;P;Quemada;05-05-2026 01:51:29;04-05-2026;0;;FORWINCH;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826317;05-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244NRCPLLF;CC;PIRA;0;N048;2,39;2,44;0;0;50;4-Reparacion/Falla equipo de Trozado-11;660;P;Quemada;05-05-2026 23:54:58;05-05-2026;0;;FORWINCH;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826317;05-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;0;N051;2,6;2,65;0;0;50;4-Reparacion/Falla equipo de Trozado-11;660;P;Quemada;05-05-2026 23:54:58;05-05-2026;0;;FORWINCH;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826317;05-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;0;N051;2,6;2,65;0;0;50;4-Reparacion/Falla equipo de Trozado-11;660;P;Quemada;05-05-2026 23:54:58;05-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826317;05-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;0;N011;3,4;3,5;0;0;50;4-Reparacion/Falla equipo de Trozado-11;660;P;Fresca;05-05-2026 23:54:58;05-05-2026;0;;FORWINCH;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826317;05-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;0;N051;3,65;3,75;0;0;120;4-Reparacion/Falla equipo de Trozado-11;660;P;Quemada;05-05-2026 23:54:58;05-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826317;05-05-2026;11734;COIHUECO Y OTROS (BB);TEA08;COSECHA;COSECHA;11:00;23:00;0:00;1:00;0;0;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076233;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375RRCCAL1;CC;PIRA;0;N051;3,65;3,75;0;0;120;4-Reparacion/Falla equipo de Trozado-11;660;P;Fresca;05-05-2026 23:54:58;05-05-2026;0;;FORWINCH;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826320;05-05-2026;10608;POLHUIN;T125;COSECHA;COSECHA;11:00;23:00;11:00;1:00;141;400;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076038;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;E0550UGCPLLF;CC;EUGL;;N011;5,5;5,5;217,2042;0;2830;;0;P;Fresca;06-05-2026 00:05:59;05-05-2026;0;;TORRE500;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826331;05-05-2026;12191;CE-27 ESPINALILLO YBAR;MG5;COSECHA;COSECHA;11:00;23:00;11:00;1:00;110;558;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2078008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244URC18-38;CC;PIRA;;T010;2,44;2,44;31,92;0;55;;0;P;Fresca;06-05-2026 00:41:16;05-05-2026;0;;GRAPPLE;;PULPABLE;CP CONSTITUCION;VE2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826331;05-05-2026;12191;CE-27 ESPINALILLO YBAR;MG5;COSECHA;COSECHA;11:00;23:00;11:00;1:00;110;558;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2078008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244URC8-16;CC;PIRA;;T010;2,44;2,44;98,50512;0;450;;0;P;Fresca;06-05-2026 00:41:16;05-05-2026;0;;GRAPPLE;;PULPABLE;CP CONSTITUCION;VE2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826331;05-05-2026;12191;CE-27 ESPINALILLO YBAR;MG5;COSECHA;COSECHA;11:00;23:00;11:00;1:00;110;558;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2078008;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0410RRCCAL1;CC;PIRA;437;T014;4;4,1;83,03;0;100;;0;P;Fresca;06-05-2026 00:41:16;05-05-2026;0;;GRAPPLE;;ASERRABLE;CN VINALES;VE2026;SI;FASA Zona Constituci;FASA Zona Constituci;FASA Zona Constituci;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826333;05-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;10:30;1:00;56;100;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244NRCPLLF;CC;PIRA;;N048;2,44;2,44;8,04384;0;15;4-Reparacion/Falla equipo de Trozado-0.5;30;P;Quemada;06-05-2026 00:47:58;05-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826333;05-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;10:30;1:00;56;100;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;118;N051;2,6;2,65;40,238;0;105;4-Reparacion/Falla equipo de Trozado-0.5;30;P;Quemada;06-05-2026 00:47:58;05-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826333;05-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;10:30;1:00;56;100;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;170;N051;2,6;2,65;58,14;0;100;4-Reparacion/Falla equipo de Trozado-0.5;30;P;Quemada;06-05-2026 00:47:58;05-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826333;05-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;10:30;1:00;56;100;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265PRCCAL1;CC;PIRA;10;N051;2,6;2,65;3,41;0;12;4-Reparacion/Falla equipo de Trozado-0.5;30;P;Fresca;06-05-2026 00:47:58;05-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826333;05-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;10:30;1:00;56;100;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265RRCCAL1;CC;PIRA;40;N051;2,6;2,65;13,68;0;90;4-Reparacion/Falla equipo de Trozado-0.5;30;P;Fresca;06-05-2026 00:47:58;05-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826333;05-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;10:30;1:00;56;100;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;;N011;3,5;3,5;20,60436;0;95;4-Reparacion/Falla equipo de Trozado-0.5;30;P;Fresca;06-05-2026 00:47:58;05-05-2026;0;;SKIDDER;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826333;05-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;10:30;1:00;56;100;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;480;N051;3,65;3,75;109,44;0;210;4-Reparacion/Falla equipo de Trozado-0.5;30;P;Quemada;06-05-2026 00:47:58;05-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826333;05-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;10:30;1:00;56;100;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375RRCCAL1;CC;PIRA;330;N051;3,65;3,75;75,24;0;460;4-Reparacion/Falla equipo de Trozado-0.5;30;P;Fresca;06-05-2026 00:47:58;05-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826333;05-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;10:30;1:00;56;100;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;;N048;4;4;15,683052;0;25;4-Reparacion/Falla equipo de Trozado-0.5;30;P;Quemada;06-05-2026 00:47:58;05-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826333;05-05-2026;11734;COIHUECO Y OTROS (BB);S246;COSECHA;COSECHA;11:00;23:00;10:30;1:00;56;100;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076896;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;0;N048;4;4;11,382711;0;28;4-Reparacion/Falla equipo de Trozado-0.5;30;P;Quemada;06-05-2026 00:47:58;;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826335;05-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;9:00;1:00;27;135;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076574;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;64;N051;2,6;2,65;19,776;0;70;33-Cancha o camino en mal estado-2;120;P;Quemada;06-05-2026 00:51:54;05-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826335;05-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;9:00;1:00;27;135;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076574;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;58;N051;2,6;2,65;18,56;0;60;33-Cancha o camino en mal estado-2;120;P;Quemada;06-05-2026 00:51:54;05-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826335;05-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;9:00;1:00;27;135;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076574;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0300NRCPLVA;CC;PIRA;;N048;3;3;35,829493;0;125;33-Cancha o camino en mal estado-2;120;P;Quemada;06-05-2026 00:51:54;05-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826335;05-05-2026;11748;LAS ULLOAS (BB);S223;COSECHA;COSECHA;11:00;23:00;9:00;1:00;27;135;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2076574;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;390;N051;3,65;3,75;86,97;0;150;33-Cancha o camino en mal estado-2;120;P;Quemada;06-05-2026 00:51:54;05-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826340;05-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;5:30;0:30;44;321;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244NRCPLLF;CC;PIRA;0;N048;2,44;2,44;0;0;5;17-Falta de trozado-3;180;P;Quemada;06-05-2026 01:03:17;05-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826340;05-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;5:30;0:30;44;321;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0244NRCPLSD;CC;PIRA;0;N048;2,44;2,44;0;0;10;17-Falta de trozado-3;180;P;Quemada;06-05-2026 01:03:17;;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826340;05-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;5:30;0:30;44;321;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265LRCCAL1;CC;PIRA;54;N051;2,6;2,65;18,522;0;185;17-Falta de trozado-3;180;P;Quemada;06-05-2026 01:03:17;05-05-2026;0;;SKIDDER;;PODADO;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826340;05-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;5:30;0:30;44;321;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265MRCCAL1;CC;PIRA;147;N051;2,6;2,65;51,303;0;446;17-Falta de trozado-3;180;P;Quemada;06-05-2026 01:03:17;05-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826340;05-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;5:30;0:30;44;321;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0265RRCCAL1;CC;PIRA;10;N051;2,6;2,65;3,49;0;35;17-Falta de trozado-3;180;P;Fresca;06-05-2026 01:03:17;05-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826340;05-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;5:30;0:30;44;321;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0350URCPLLF;CC;PIRA;;N011;3,5;3,5;9,6159;0;103;17-Falta de trozado-3;180;P;Fresca;06-05-2026 01:03:17;05-05-2026;0;;SKIDDER;;PULPABLE;PTA NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826340;05-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;5:30;0:30;44;321;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375MRCCAL1;CC;PIRA;251;N051;3,65;3,75;63,001;0;826;17-Falta de trozado-3;180;P;Quemada;06-05-2026 01:03:17;05-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826340;05-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;5:30;0:30;44;321;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0375RRCCAL1;CC;PIRA;102;N051;3,65;3,75;23,562;0;224;17-Falta de trozado-3;180;P;Fresca;06-05-2026 01:03:17;05-05-2026;0;;SKIDDER;;ASERRABLE;CN LOG NVA ALDEA;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826340;05-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;5:30;0:30;44;321;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;;N048;4;4;7,588474;0;286;17-Falta de trozado-3;180;P;Quemada;06-05-2026 01:03:17;05-05-2026;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
826340;05-05-2026;11983;EL CABRITO CBB;S123;COSECHA;COSECHA;11:00;20:00;5:30;0:30;44;321;796625600;FORESTAL MILLALEMU Y CIA.LTDA.;2074817;1;796625600;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;;P0400NRCPLLF;CC;PIRA;0;N048;4;4;0;0;5;17-Falta de trozado-3;180;P;Quemada 2;06-05-2026 01:03:17;;0;;SKIDDER;;PULPABLE;CN RANQUIL;VE2026;SI;FASA Zona Chillán;FASA Zona Chillán;FASA Zona Chillán;FSC 100%-SA-FM/COC-004173;100% CERTIFICADO CERTFOR-CL21/819943415
